genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Into the Stars,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",19.99,False,360510,61.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,882.0
"['Action', 'Indie', 'Racing', 'Early Access']",Switchcars,"['Single-player', 'Full controller support']",8.99,True,442210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1580.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Frontier,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Stats']",12.99,True,439950,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Indie', 'Strategy']",Rabiez: Epidemic,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",1.99,False,448630,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1505.0
"['Action', 'Adventure', 'Indie']",Story of a Cube,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",5.99,False,440750,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,887.0
"['Action', 'Casual', 'Indie', 'Strategy']",Red Risk,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",0.99,False,448070,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2861.0
['Indie'],Mind Games,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2.99,False,448560,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2851.0
"['Adventure', 'Indie']",Space Pilgrim Episode IV: Sol,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",1.99,False,446640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5342.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']",AsteroidsHD,"['Single-player', 'Multi-player', 'Partial Controller Support', 'Stats']",0.99,True,448230,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,8.0
"['Simulation', 'Strategy']",Graviteam Tactics: Mius-Front,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",34.99,False,312980,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2203.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Mystica: The Ninth Society,"['Multi-player', 'MMO', 'Steam Trading Cards']",1.99,True,448150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1818.0
"['Casual', 'Indie', 'Strategy']",Blades of the Righteous,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2.99,False,421140,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1753.0
"['Education', 'Software Training']",GTGD S3 How To Make A Game,['Steam Trading Cards'],7.99,False,415000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Action', 'Indie']",Robo's World: The Zarnok Fortress,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",9.99,False,436360,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,195.0
['Utilities'],ASMR Universe,"['Single-player', 'Steam Trading Cards']",2.99,False,448830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3306.0
['Action'],E.T. Armies,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",14.99,False,382420,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1988.0
"['Free to Play', 'RPG']",The Bottom of the Well,"['Single-player', 'Steam Achievements']",0.0,False,449020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1116.0
"['Action', 'Adventure', 'Indie']",Chasing Dead,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",9.99,False,428440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,100.0
"['Action', 'Adventure', 'Casual', 'Indie']",! That Bastard Is Trying To Steal Our Gold !,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",3.99,False,449940,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Casual', 'Indie', 'Strategy']",Drip Drip,"['Single-player', 'Steam Achievements', 'Steam Cloud']",9.99,False,358490,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Undead vs Plants,['Single-player'],6.99,False,445840,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",On My Own,"['Single-player', 'Steam Achievements', 'Stats']",4.99,False,351730,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,17.0
"['Indie', 'RPG']",LiEat,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2.99,False,373770,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4578.0
"['Action', 'Indie']",Spacejacked,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,390680,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1360.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",UnReal World,"['Single-player', 'Steam Trading Cards']",10.99,False,351700,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5911.0
"['Indie', 'RPG', 'Simulation']",Stardew Valley,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,False,413150,89.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1743756.0
"['Adventure', 'Indie', 'RPG']",Shardlight,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,336130,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,964.0
"['Indie', 'RPG', 'Strategy']",Trulon: The Shadow Engine,"['Single-player', 'Steam Achievements']",19.99,False,433840,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Adventure', 'Indie', 'RPG']",The Adventures of Tree,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,354860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6357.0
"['Action', 'Strategy']",STAR WARS™ Galactic Battlegrounds Saga,"['Single-player', 'Local Multi-Player', 'Steam Cloud']",5.99,False,356500,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,4036.0
"['Adventure', 'Indie']",Deponia Doomsday,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,421050,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,615.0
['Strategy'],STAR WARS™ Rebellion,"['Single-player', 'Local Multi-Player', 'Steam Cloud']",5.99,False,441550,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,11622.0
['Adventure'],XBlaze Code: Embryo,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",19.99,False,421610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,21.0
"['Action', 'Casual', 'Indie']",Collider,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",2.99,False,371880,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,16.0
"['Action', 'Adventure', 'Casual', 'Indie']",Maria the Witch,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",4.99,False,447860,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",Where's My Mommy?,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",5.99,False,423610,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,131.0
['Simulation'],Bus Simulator 16,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards']",14.99,False,324310,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,15536.0
"['Action', 'Adventure', 'Indie']",Woodle Tree Adventures,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2.99,False,299460,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,37827.0
"['Indie', 'Strategy']",Yrminsul,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,412490,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1285.0
"['Action', 'Adventure', 'Indie']",Karaski: What Goes Up...,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",11.99,False,424640,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,541.0
"['Casual', 'Indie', 'Strategy']",Acorn Assault: Rodent Revolution,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,False,410290,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,892.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Onion Force,"['Single-player', 'Full controller support', 'Steam Trading Cards']",4.99,False,434980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Iron Madness,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Partial Controller Support']",0.0,True,442220,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,24.0
"['Casual', 'Free to Play', 'Sports']",Rock Paper Scissors Champion,"['Single-player', 'Steam Cloud']",0.0,False,449050,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,47.0
"['Casual', 'Free to Play', 'Indie', 'Sports']",Party Jousting,"['Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support']",0.0,False,437900,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,696.0
"['Casual', 'Strategy']",Dead Stop,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",7.99,False,408860,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Casual', 'Indie', 'Strategy']",Fairies vs. Darklings: Arcane Edition,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2.99,False,434230,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Adventure', 'Indie']",Settled,['Single-player'],0.99,False,445750,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0
"['Adventure', 'Indie']",Soul Axiom,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,279900,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5004.0
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",The Sentient,"['Single-player', 'Steam Achievements']",9.99,True,411600,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,492.0
"['Action', 'Adventure', 'Indie', 'RPG']",Grim Dawn,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",24.99,False,219990,83.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,443343.0
['Strategy'],Master of Orion 2,"['Single-player', 'Multi-player']",5.99,False,410980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,758.0
"['Action', 'Adventure', 'Indie']",And So It Was,"['Single-player', 'Steam Achievements']",1.99,False,432590,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
['Strategy'],Master of Orion 1,"['Single-player', 'Multi-player']",5.99,False,410970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,109.0
"['Action', 'Indie']",Bierzerkers,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,348460,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,849.0
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Factorio,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Includes level editor']",20.0,True,427520,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,953210.0
['Indie'],Dyadic,"['Single-player', 'Co-op', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",9.99,False,442140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,11.0
"['Indie', 'Simulation', 'Strategy']",Gnomoria,"['Single-player', 'Steam Trading Cards', 'Steam Workshop']",14.99,False,224500,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,174173.0
"['Action', 'Casual', 'Indie', 'Early Access']",PIXELMAN,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2.99,True,438000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1946.0
"['Action', 'Indie']",Ninja Senki DX,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,405540,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,23.0
"['Action', 'Indie', 'Racing']",Obliteracers,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,368740,78.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,600.0
['Utilities'],Godot Engine,"['Partial Controller Support', 'Includes level editor']",0.0,False,404790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,83.0
"['Action', 'Indie']",Devil Daggers,['Single-player'],4.99,False,422970,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,13128.0
"['Adventure', 'Indie']",Mindless Running,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,444260,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4960.0
"['Action', 'Adventure', 'Indie']",MacGuffin,"['Single-player', 'Partial Controller Support']",2.99,False,398930,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Governor of Poker 3,"['Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']",0.0,False,436150,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,14883.0
"['Adventure', 'Indie']",Mysteries of the Past: Shadow of the Daemon Collector's Edition,['Single-player'],9.99,False,440870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",24 Hours 'til Rescue,"['Single-player', 'Steam Achievements']",3.99,False,444420,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3.0
"['Action', 'Indie']",Cyborg Rage,"['Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support']",2.99,False,429160,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0
"['Action', 'Casual', 'Indie']",Risky Rescue,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",0.99,False,439910,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3475.0
"['Casual', 'Indie']",Broken Dreams,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Trading Cards']",1.99,False,444480,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5217.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Pixel Puzzles 2: Space,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,355920,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,913.0
"['Adventure', 'Indie', 'RPG']",The Quest,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",9.99,False,428880,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Indie', 'Simulation', 'Strategy']",Unending Galaxy,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",9.99,False,439720,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1952.0
"['Adventure', 'Indie']",Magdalena,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",2.99,False,432470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3535.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']",MindTex 2,,19.99,False,441770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016.0,0.0
"['Action', 'Indie', 'Strategy']",Planet 1138,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2.99,False,434790,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
